smiles,substructure,average_contribution
C(C1C(C(C(C(O1)O)O)O)O)O,Cc1ccccc1,0.0
C(C1C(C(C(C(O1)O)O)O)O)O,C=CC1=CC=CC=C1,0.0
C(C1C(C(C(C(O1)O)O)O)O)O,Nc1ccccc1,0.0
C(C1C(C(C(C(O1)O)O)O)O)O,c1ccc2ccccc2c1,0.0
C(C1C(C(C(C(O1)O)O)O)O)O,Oc1ccc2ccccc2c1,0.0
C(C1C(C(C(C(O1)O)O)O)O)O,Nc1ccc2cccc(c2)c1,0.0
C(C1C(C(C(C(O1)O)O)O)O)O,n1ccccc1,0.0
C(C1C(C(C(C(O1)O)O)O)O)O,o1cccc1,0.0
C(C1C(C(C(C(O1)O)O)O)O)O,s1cccc1,0.0
C(C1C(C(C(C(O1)O)O)O)O)O,n1cccc1,0.0
C(C(C(C(C(=O)CO)O)O)O)O,C,0.9025053977966309
C(C(C(C(C(=O)CO)O)O)O)O,CC,0.9031432867050171
C(C(C(C(C(=O)CO)O)O)O)O,C=C,0.0
C(C(C(C(C(=O)CO)O)O)O)O,C#C,0.0
C(C(C(C(C(=O)CO)O)O)O)O,CO,0.8510430455207825
C(C(C(C(C(=O)CO)O)O)O)O,CCO,0.8712553381919861
C(C(C(C(C(=O)CO)O)O)O)O,c1ccccc1O,0.0
C(C(C(C(C(=O)CO)O)O)O)O,COC,0.0
C(C(C(C(C(=O)CO)O)O)O)O,C=O,0.8768062591552734
C(C(C(C(C(=O)CO)O)O)O)O,CC=O,0.8759924173355103
C(C(C(C(C(=O)CO)O)O)O)O,CC(=O)C,0.8755854964256287
C(C(C(C(C(=O)CO)O)O)O)O,C(=O)O,0.0
C(C(C(C(C(=O)CO)O)O)O)O,CC(=O)O,0.0
C(C(C(C(C(=O)CO)O)O)O)O,COC(=O)C,0.0
C(C(C(C(C(=O)CO)O)O)O)O,CN,0.0
C(C(C(C(C(=O)CO)O)O)O)O,CCN,0.0
C(C(C(C(C(=O)CO)O)O)O)O,CC(=O)N,0.0
C(C(C(C(C(=O)CO)O)O)O)O,CC#N,0.0
C(C(C(C(C(=O)CO)O)O)O)O,CCl,0.0
C(C(C(C(C(=O)CO)O)O)O)O,CCBr,0.0
C(C(C(C(C(=O)CO)O)O)O)O,c1ccccc1S(=O)(=O)O,0.0
C(C(C(C(C(=O)CO)O)O)O)O,c1ccccc1[N+](=O)[O-],0.0
C(C(C(C(C(=O)CO)O)O)O)O,c1ccccc1,0.0
C(C(C(C(C(=O)CO)O)O)O)O,Cc1ccccc1,0.0
C(C(C(C(C(=O)CO)O)O)O)O,C=CC1=CC=CC=C1,0.0
C(C(C(C(C(=O)CO)O)O)O)O,Nc1ccccc1,0.0
C(C(C(C(C(=O)CO)O)O)O)O,c1ccc2ccccc2c1,0.0
C(C(C(C(C(=O)CO)O)O)O)O,Oc1ccc2ccccc2c1,0.0
C(C(C(C(C(=O)CO)O)O)O)O,Nc1ccc2cccc(c2)c1,0.0
C(C(C(C(C(=O)CO)O)O)O)O,n1ccccc1,0.0
C(C(C(C(C(=O)CO)O)O)O)O,o1cccc1,0.0
C(C(C(C(C(=O)CO)O)O)O)O,s1cccc1,0.0
C(C(C(C(C(=O)CO)O)O)O)O,n1cccc1,0.0
C1C(C(C(C(O1)(CO)O)O)O)O,C,0.8951559066772461
C1C(C(C(C(O1)(CO)O)O)O)O,CC,0.8979717493057251
C1C(C(C(C(O1)(CO)O)O)O)O,C=C,0.0
C1C(C(C(C(O1)(CO)O)O)O)O,C#C,0.0
C1C(C(C(C(O1)(CO)O)O)O)O,CO,0.8500407338142395
C1C(C(C(C(O1)(CO)O)O)O)O,CCO,0.8636910319328308
C1C(C(C(C(O1)(CO)O)O)O)O,c1ccccc1O,0.0
C1C(C(C(C(O1)(CO)O)O)O)O,COC,0.8894280791282654
C1C(C(C(C(O1)(CO)O)O)O)O,C=O,0.0
C1C(C(C(C(O1)(CO)O)O)O)O,CC=O,0.0
C1C(C(C(C(O1)(CO)O)O)O)O,CC(=O)C,0.0
C1C(C(C(C(O1)(CO)O)O)O)O,C(=O)O,0.0
C1C(C(C(C(O1)(CO)O)O)O)O,CC(=O)O,0.0
C1C(C(C(C(O1)(CO)O)O)O)O,COC(=O)C,0.0
C1C(C(C(C(O1)(CO)O)O)O)O,CN,0.0
C1C(C(C(C(O1)(CO)O)O)O)O,CCN,0.0
C1C(C(C(C(O1)(CO)O)O)O)O,CC(=O)N,0.0
C1C(C(C(C(O1)(CO)O)O)O)O,CC#N,0.0
C1C(C(C(C(O1)(CO)O)O)O)O,CCl,0.0
C1C(C(C(C(O1)(CO)O)O)O)O,CCBr,0.0
C1C(C(C(C(O1)(CO)O)O)O)O,c1ccccc1S(=O)(=O)O,0.0
C1C(C(C(C(O1)(CO)O)O)O)O,c1ccccc1[N+](=O)[O-],0.0
C1C(C(C(C(O1)(CO)O)O)O)O,c1ccccc1,0.0
C1C(C(C(C(O1)(CO)O)O)O)O,Cc1ccccc1,0.0
C1C(C(C(C(O1)(CO)O)O)O)O,C=CC1=CC=CC=C1,0.0
C1C(C(C(C(O1)(CO)O)O)O)O,Nc1ccccc1,0.0
C1C(C(C(C(O1)(CO)O)O)O)O,c1ccc2ccccc2c1,0.0
C1C(C(C(C(O1)(CO)O)O)O)O,Oc1ccc2ccccc2c1,0.0
C1C(C(C(C(O1)(CO)O)O)O)O,Nc1ccc2cccc(c2)c1,0.0
C1C(C(C(C(O1)(CO)O)O)O)O,n1ccccc1,0.0
C1C(C(C(C(O1)(CO)O)O)O)O,o1cccc1,0.0
C1C(C(C(C(O1)(CO)O)O)O)O,s1cccc1,0.0
C1C(C(C(C(O1)(CO)O)O)O)O,n1cccc1,0.0
CN1C=NC2=C1C(=O)N(C(=O)N2)C,C,0.915729820728302
CN1C=NC2=C1C(=O)N(C(=O)N2)C,CC,0.0
CN1C=NC2=C1C(=O)N(C(=O)N2)C,C=C,0.0
CN1C=NC2=C1C(=O)N(C(=O)N2)C,C#C,0.0
CN1C=NC2=C1C(=O)N(C(=O)N2)C,CO,0.0
CN1C=NC2=C1C(=O)N(C(=O)N2)C,CCO,0.0
CN1C=NC2=C1C(=O)N(C(=O)N2)C,c1ccccc1O,0.0
CN1C=NC2=C1C(=O)N(C(=O)N2)C,COC,0.0
CN1C=NC2=C1C(=O)N(C(=O)N2)C,C=O,0.843573808670044
CN1C=NC2=C1C(=O)N(C(=O)N2)C,CC=O,0.0
CN1C=NC2=C1C(=O)N(C(=O)N2)C,CC(=O)C,0.0
CN1C=NC2=C1C(=O)N(C(=O)N2)C,C(=O)O,0.0
CN1C=NC2=C1C(=O)N(C(=O)N2)C,CC(=O)O,0.0
CN1C=NC2=C1C(=O)N(C(=O)N2)C,COC(=O)C,0.0
CN1C=NC2=C1C(=O)N(C(=O)N2)C,CN,0.9522773027420044
CN1C=NC2=C1C(=O)N(C(=O)N2)C,CCN,0.0
CN1C=NC2=C1C(=O)N(C(=O)N2)C,CC(=O)N,0.0
CN1C=NC2=C1C(=O)N(C(=O)N2)C,CC#N,0.0
CN1C=NC2=C1C(=O)N(C(=O)N2)C,CCl,0.0
CN1C=NC2=C1C(=O)N(C(=O)N2)C,CCBr,0.0
CN1C=NC2=C1C(=O)N(C(=O)N2)C,c1ccccc1S(=O)(=O)O,0.0
CN1C=NC2=C1C(=O)N(C(=O)N2)C,c1ccccc1[N+](=O)[O-],0.0
CN1C=NC2=C1C(=O)N(C(=O)N2)C,c1ccccc1,0.0
CN1C=NC2=C1C(=O)N(C(=O)N2)C,Cc1ccccc1,0.0
CN1C=NC2=C1C(=O)N(C(=O)N2)C,C=CC1=CC=CC=C1,0.0
CN1C=NC2=C1C(=O)N(C(=O)N2)C,Nc1ccccc1,0.0
CN1C=NC2=C1C(=O)N(C(=O)N2)C,c1ccc2ccccc2c1,0.0
CN1C=NC2=C1C(=O)N(C(=O)N2)C,Oc1ccc2ccccc2c1,0.0
CN1C=NC2=C1C(=O)N(C(=O)N2)C,Nc1ccc2cccc(c2)c1,0.0
CN1C=NC2=C1C(=O)N(C(=O)N2)C,n1ccccc1,0.0
CN1C=NC2=C1C(=O)N(C(=O)N2)C,o1cccc1,0.0
CN1C=NC2=C1C(=O)N(C(=O)N2)C,s1cccc1,0.0
CN1C=NC2=C1C(=O)N(C(=O)N2)C,n1cccc1,0.0
CN1C2=C(C(=O)N(C1=O)C)NC=N2,C,0.916172981262207
CN1C2=C(C(=O)N(C1=O)C)NC=N2,CC,0.0
CN1C2=C(C(=O)N(C1=O)C)NC=N2,C=C,0.0
CN1C2=C(C(=O)N(C1=O)C)NC=N2,C#C,0.0
CN1C2=C(C(=O)N(C1=O)C)NC=N2,CO,0.0
CN1C2=C(C(=O)N(C1=O)C)NC=N2,CCO,0.0
CN1C2=C(C(=O)N(C1=O)C)NC=N2,c1ccccc1O,0.0
CN1C2=C(C(=O)N(C1=O)C)NC=N2,COC,0.0
CN1C2=C(C(=O)N(C1=O)C)NC=N2,C=O,0.8758231401443481
CN1C2=C(C(=O)N(C1=O)C)NC=N2,CC=O,0.0
CN1C2=C(C(=O)N(C1=O)C)NC=N2,CC(=O)C,0.0
CN1C2=C(C(=O)N(C1=O)C)NC=N2,C(=O)O,0.0
CN1C2=C(C(=O)N(C1=O)C)NC=N2,CC(=O)O,0.0
CN1C2=C(C(=O)N(C1=O)C)NC=N2,COC(=O)C,0.0
CN1C2=C(C(=O)N(C1=O)C)NC=N2,CN,0.9444661140441895
CN1C2=C(C(=O)N(C1=O)C)NC=N2,CCN,0.0
CN1C2=C(C(=O)N(C1=O)C)NC=N2,CC(=O)N,0.0
CN1C2=C(C(=O)N(C1=O)C)NC=N2,CC#N,0.0
CN1C2=C(C(=O)N(C1=O)C)NC=N2,CCl,0.0
CN1C2=C(C(=O)N(C1=O)C)NC=N2,CCBr,0.0
CN1C2=C(C(=O)N(C1=O)C)NC=N2,c1ccccc1S(=O)(=O)O,0.0
CN1C2=C(C(=O)N(C1=O)C)NC=N2,c1ccccc1[N+](=O)[O-],0.0
CN1C2=C(C(=O)N(C1=O)C)NC=N2,c1ccccc1,0.0
CN1C2=C(C(=O)N(C1=O)C)NC=N2,Cc1ccccc1,0.0
CN1C2=C(C(=O)N(C1=O)C)NC=N2,C=CC1=CC=CC=C1,0.0
CN1C2=C(C(=O)N(C1=O)C)NC=N2,Nc1ccccc1,0.0
CN1C2=C(C(=O)N(C1=O)C)NC=N2,c1ccc2ccccc2c1,0.0
CN1C2=C(C(=O)N(C1=O)C)NC=N2,Oc1ccc2ccccc2c1,0.0
CN1C2=C(C(=O)N(C1=O)C)NC=N2,Nc1ccc2cccc(c2)c1,0.0
CN1C2=C(C(=O)N(C1=O)C)NC=N2,n1ccccc1,0.0
CN1C2=C(C(=O)N(C1=O)C)NC=N2,o1cccc1,0.0
CN1C2=C(C(=O)N(C1=O)C)NC=N2,s1cccc1,0.0
CN1C2=C(C(=O)N(C1=O)C)NC=N2,n1cccc1,0.0
CN1C(=O)C2=C(NC(=O)N2)NC1=O,C,0.8745613098144531
CN1C(=O)C2=C(NC(=O)N2)NC1=O,CC,0.0
CN1C(=O)C2=C(NC(=O)N2)NC1=O,C=C,0.0
CN1C(=O)C2=C(NC(=O)N2)NC1=O,C#C,0.0
CN1C(=O)C2=C(NC(=O)N2)NC1=O,CO,0.0
CN1C(=O)C2=C(NC(=O)N2)NC1=O,CCO,0.0
CN1C(=O)C2=C(NC(=O)N2)NC1=O,c1ccccc1O,0.0
CN1C(=O)C2=C(NC(=O)N2)NC1=O,COC,0.0
CN1C(=O)C2=C(NC(=O)N2)NC1=O,C=O,0.8388581871986389
CN1C(=O)C2=C(NC(=O)N2)NC1=O,CC=O,0.0
CN1C(=O)C2=C(NC(=O)N2)NC1=O,CC(=O)C,0.0
CN1C(=O)C2=C(NC(=O)N2)NC1=O,C(=O)O,0.0
CN1C(=O)C2=C(NC(=O)N2)NC1=O,CC(=O)O,0.0
CN1C(=O)C2=C(NC(=O)N2)NC1=O,COC(=O)C,0.0
CN1C(=O)C2=C(NC(=O)N2)NC1=O,CN,0.9751272797584534
CN1C(=O)C2=C(NC(=O)N2)NC1=O,CCN,0.0
CN1C(=O)C2=C(NC(=O)N2)NC1=O,CC(=O)N,0.0
CN1C(=O)C2=C(NC(=O)N2)NC1=O,CC#N,0.0
CN1C(=O)C2=C(NC(=O)N2)NC1=O,CCl,0.0
CN1C(=O)C2=C(NC(=O)N2)NC1=O,CCBr,0.0
CN1C(=O)C2=C(NC(=O)N2)NC1=O,c1ccccc1S(=O)(=O)O,0.0
CN1C(=O)C2=C(NC(=O)N2)NC1=O,c1ccccc1[N+](=O)[O-],0.0
CN1C(=O)C2=C(NC(=O)N2)NC1=O,c1ccccc1,0.0
CN1C(=O)C2=C(NC(=O)N2)NC1=O,Cc1ccccc1,0.0
CN1C(=O)C2=C(NC(=O)N2)NC1=O,C=CC1=CC=CC=C1,0.0
CN1C(=O)C2=C(NC(=O)N2)NC1=O,Nc1ccccc1,0.0
CN1C(=O)C2=C(NC(=O)N2)NC1=O,c1ccc2ccccc2c1,0.0
CN1C(=O)C2=C(NC(=O)N2)NC1=O,Oc1ccc2ccccc2c1,0.0
CN1C(=O)C2=C(NC(=O)N2)NC1=O,Nc1ccc2cccc(c2)c1,0.0
CN1C(=O)C2=C(NC(=O)N2)NC1=O,n1ccccc1,0.0
CN1C(=O)C2=C(NC(=O)N2)NC1=O,o1cccc1,0.0
CN1C(=O)C2=C(NC(=O)N2)NC1=O,s1cccc1,0.0
CN1C(=O)C2=C(NC(=O)N2)NC1=O,n1cccc1,0.0
COC1=C(C=CC(=C1)CC(=O)O)O,C,0.4738920032978058
COC1=C(C=CC(=C1)CC(=O)O)O,CC,0.3749237656593323
COC1=C(C=CC(=C1)CC(=O)O)O,C=C,0.0
COC1=C(C=CC(=C1)CC(=O)O)O,C#C,0.0
COC1=C(C=CC(=C1)CC(=O)O)O,CO,0.7661633491516113
COC1=C(C=CC(=C1)CC(=O)O)O,CCO,0.5475912094116211
COC1=C(C=CC(=C1)CC(=O)O)O,c1ccccc1O,0.4466315805912018
COC1=C(C=CC(=C1)CC(=O)O)O,COC,0.8926215767860413
COC1=C(C=CC(=C1)CC(=O)O)O,C=O,0.6052588224411011
COC1=C(C=CC(=C1)CC(=O)O)O,CC=O,0.5344439744949341
COC1=C(C=CC(=C1)CC(=O)O)O,CC(=O)C,0.0
COC1=C(C=CC(=C1)CC(=O)O)O,C(=O)O,0.6347681879997253
COC1=C(C=CC(=C1)CC(=O)O)O,CC(=O)O,0.5742796659469604
COC1=C(C=CC(=C1)CC(=O)O)O,COC(=O)C,0.0
COC1=C(C=CC(=C1)CC(=O)O)O,CN,0.0
COC1=C(C=CC(=C1)CC(=O)O)O,CCN,0.0
COC1=C(C=CC(=C1)CC(=O)O)O,CC(=O)N,0.0
COC1=C(C=CC(=C1)CC(=O)O)O,CC#N,0.0
COC1=C(C=CC(=C1)CC(=O)O)O,CCl,0.0
COC1=C(C=CC(=C1)CC(=O)O)O,CCBr,0.0
COC1=C(C=CC(=C1)CC(=O)O)O,c1ccccc1S(=O)(=O)O,0.0
COC1=C(C=CC(=C1)CC(=O)O)O,c1ccccc1[N+](=O)[O-],0.0
COC1=C(C=CC(=C1)CC(=O)O)O,c1ccccc1,0.38601037859916687
COC1=C(C=CC(=C1)CC(=O)O)O,Cc1ccccc1,0.38698238134384155
COC1=C(C=CC(=C1)CC(=O)O)O,C=CC1=CC=CC=C1,0.0
COC1=C(C=CC(=C1)CC(=O)O)O,Nc1ccccc1,0.0
COC1=C(C=CC(=C1)CC(=O)O)O,c1ccc2ccccc2c1,0.0
COC1=C(C=CC(=C1)CC(=O)O)O,Oc1ccc2ccccc2c1,0.0
COC1=C(C=CC(=C1)CC(=O)O)O,Nc1ccc2cccc(c2)c1,0.0
COC1=C(C=CC(=C1)CC(=O)O)O,n1ccccc1,0.0
COC1=C(C=CC(=C1)CC(=O)O)O,o1cccc1,0.0
COC1=C(C=CC(=C1)CC(=O)O)O,s1cccc1,0.0
COC1=C(C=CC(=C1)CC(=O)O)O,n1cccc1,0.0
C1=CC(=C(C=C1CCC(=O)O)O)O,C,0.3430110216140747
C1=CC(=C(C=C1CCC(=O)O)O)O,CC,0.3137839138507843
C1=CC(=C(C=C1CCC(=O)O)O)O,C=C,0.0
C1=CC(=C(C=C1CCC(=O)O)O)O,C#C,0.0
C1=CC(=C(C=C1CCC(=O)O)O)O,CO,0.5867283940315247
C1=CC(=C(C=C1CCC(=O)O)O)O,CCO,0.5142566561698914
C1=CC(=C(C=C1CCC(=O)O)O)O,c1ccccc1O,0.3872447609901428
C1=CC(=C(C=C1CCC(=O)O)O)O,COC,0.0
C1=CC(=C(C=C1CCC(=O)O)O)O,C=O,0.570509672164917
C1=CC(=C(C=C1CCC(=O)O)O)O,CC=O,0.4981786906719208
C1=CC(=C(C=C1CCC(=O)O)O)O,CC(=O)C,0.0
C1=CC(=C(C=C1CCC(=O)O)O)O,C(=O)O,0.6041696667671204
C1=CC(=C(C=C1CCC(=O)O)O)O,CC(=O)O,0.5415064096450806
C1=CC(=C(C=C1CCC(=O)O)O)O,COC(=O)C,0.0
C1=CC(=C(C=C1CCC(=O)O)O)O,CN,0.0
C1=CC(=C(C=C1CCC(=O)O)O)O,CCN,0.0
C1=CC(=C(C=C1CCC(=O)O)O)O,CC(=O)N,0.0
C1=CC(=C(C=C1CCC(=O)O)O)O,CC#N,0.0
C1=CC(=C(C=C1CCC(=O)O)O)O,CCl,0.0
C1=CC(=C(C=C1CCC(=O)O)O)O,CCBr,0.0
C1=CC(=C(C=C1CCC(=O)O)O)O,c1ccccc1S(=O)(=O)O,0.0
C1=CC(=C(C=C1CCC(=O)O)O)O,c1ccccc1[N+](=O)[O-],0.0
C1=CC(=C(C=C1CCC(=O)O)O)O,c1ccccc1,0.33244940638542175
C1=CC(=C(C=C1CCC(=O)O)O)O,Cc1ccccc1,0.3165455460548401
C1=CC(=C(C=C1CCC(=O)O)O)O,C=CC1=CC=CC=C1,0.0
C1=CC(=C(C=C1CCC(=O)O)O)O,Nc1ccccc1,0.0
C1=CC(=C(C=C1CCC(=O)O)O)O,c1ccc2ccccc2c1,0.0
C1=CC(=C(C=C1CCC(=O)O)O)O,Oc1ccc2ccccc2c1,0.0
C1=CC(=C(C=C1CCC(=O)O)O)O,Nc1ccc2cccc(c2)c1,0.0
C1=CC(=C(C=C1CCC(=O)O)O)O,n1ccccc1,0.0
C1=CC(=C(C=C1CCC(=O)O)O)O,o1cccc1,0.0
C1=CC(=C(C=C1CCC(=O)O)O)O,s1cccc1,0.0
C1=CC(=C(C=C1CCC(=O)O)O)O,n1cccc1,0.0
COC1=C(C=CC(=C1)C(=O)OC)O,C,0.5703175663948059
COC1=C(C=CC(=C1)C(=O)OC)O,CC,0.42456644773483276
COC1=C(C=CC(=C1)C(=O)OC)O,C=C,0.0
COC1=C(C=CC(=C1)C(=O)OC)O,C#C,0.0
COC1=C(C=CC(=C1)C(=O)OC)O,CO,0.8163033723831177
COC1=C(C=CC(=C1)C(=O)OC)O,CCO,0.5521457195281982
COC1=C(C=CC(=C1)C(=O)OC)O,c1ccccc1O,0.5122430920600891
COC1=C(C=CC(=C1)C(=O)OC)O,COC,0.8242959976196289
COC1=C(C=CC(=C1)C(=O)OC)O,C=O,0.6464117765426636
COC1=C(C=CC(=C1)C(=O)OC)O,CC=O,0.5204265117645264
COC1=C(C=CC(=C1)C(=O)OC)O,CC(=O)C,0.0
COC1=C(C=CC(=C1)C(=O)OC)O,C(=O)O,0.7000425457954407
COC1=C(C=CC(=C1)C(=O)OC)O,CC(=O)O,0.5921459197998047
COC1=C(C=CC(=C1)C(=O)OC)O,COC(=O)C,0.6494714617729187
COC1=C(C=CC(=C1)C(=O)OC)O,CN,0.0
COC1=C(C=CC(=C1)C(=O)OC)O,CCN,0.0
COC1=C(C=CC(=C1)C(=O)OC)O,CC(=O)N,0.0
COC1=C(C=CC(=C1)C(=O)OC)O,CC#N,0.0
COC1=C(C=CC(=C1)C(=O)OC)O,CCl,0.0
COC1=C(C=CC(=C1)C(=O)OC)O,CCBr,0.0
COC1=C(C=CC(=C1)C(=O)OC)O,c1ccccc1S(=O)(=O)O,0.0
COC1=C(C=CC(=C1)C(=O)OC)O,c1ccccc1[N+](=O)[O-],0.0
COC1=C(C=CC(=C1)C(=O)OC)O,c1ccccc1,0.4455685615539551
COC1=C(C=CC(=C1)C(=O)OC)O,Cc1ccccc1,0.46486976742744446
COC1=C(C=CC(=C1)C(=O)OC)O,C=CC1=CC=CC=C1,0.0
COC1=C(C=CC(=C1)C(=O)OC)O,Nc1ccccc1,0.0
COC1=C(C=CC(=C1)C(=O)OC)O,c1ccc2ccccc2c1,0.0
COC1=C(C=CC(=C1)C(=O)OC)O,Oc1ccc2ccccc2c1,0.0
COC1=C(C=CC(=C1)C(=O)OC)O,Nc1ccc2cccc(c2)c1,0.0
COC1=C(C=CC(=C1)C(=O)OC)O,n1ccccc1,0.0
COC1=C(C=CC(=C1)C(=O)OC)O,o1cccc1,0.0
COC1=C(C=CC(=C1)C(=O)OC)O,s1cccc1,0.0
COC1=C(C=CC(=C1)C(=O)OC)O,n1cccc1,0.0
C(C(C(C(C(CO)O)O)O)O)O,C,0.9105817675590515
C(C(C(C(C(CO)O)O)O)O)O,CC,0.9110608100891113
C(C(C(C(C(CO)O)O)O)O)O,C=C,0.0
C(C(C(C(C(CO)O)O)O)O)O,C#C,0.0
C(C(C(C(C(CO)O)O)O)O)O,CO,0.8553369641304016
C(C(C(C(C(CO)O)O)O)O)O,CCO,0.873944103717804
C(C(C(C(C(CO)O)O)O)O)O,c1ccccc1O,0.0
C(C(C(C(C(CO)O)O)O)O)O,COC,0.0
C(C(C(C(C(CO)O)O)O)O)O,C=O,0.0
C(C(C(C(C(CO)O)O)O)O)O,CC=O,0.0
C(C(C(C(C(CO)O)O)O)O)O,CC(=O)C,0.0
C(C(C(C(C(CO)O)O)O)O)O,C(=O)O,0.0
C(C(C(C(C(CO)O)O)O)O)O,CC(=O)O,0.0
C(C(C(C(C(CO)O)O)O)O)O,COC(=O)C,0.0
C(C(C(C(C(CO)O)O)O)O)O,CN,0.0
C(C(C(C(C(CO)O)O)O)O)O,CCN,0.0
C(C(C(C(C(CO)O)O)O)O)O,CC(=O)N,0.0
C(C(C(C(C(CO)O)O)O)O)O,CC#N,0.0
C(C(C(C(C(CO)O)O)O)O)O,CCl,0.0
C(C(C(C(C(CO)O)O)O)O)O,CCBr,0.0
C(C(C(C(C(CO)O)O)O)O)O,c1ccccc1S(=O)(=O)O,0.0
C(C(C(C(C(CO)O)O)O)O)O,c1ccccc1[N+](=O)[O-],0.0
C(C(C(C(C(CO)O)O)O)O)O,c1ccccc1,0.0
C(C(C(C(C(CO)O)O)O)O)O,Cc1ccccc1,0.0
C(C(C(C(C(CO)O)O)O)O)O,C=CC1=CC=CC=C1,0.0
C(C(C(C(C(CO)O)O)O)O)O,Nc1ccccc1,0.0
C(C(C(C(C(CO)O)O)O)O)O,c1ccc2ccccc2c1,0.0
C(C(C(C(C(CO)O)O)O)O)O,Oc1ccc2ccccc2c1,0.0
C(C(C(C(C(CO)O)O)O)O)O,Nc1ccc2cccc(c2)c1,0.0
C(C(C(C(C(CO)O)O)O)O)O,n1ccccc1,0.0
C(C(C(C(C(CO)O)O)O)O)O,o1cccc1,0.0
C(C(C(C(C(CO)O)O)O)O)O,s1cccc1,0.0
C(C(C(C(C(CO)O)O)O)O)O,n1cccc1,0.0
C(C(C(C(C(CO)O)O)O)O)O,C,0.9105817675590515
C(C(C(C(C(CO)O)O)O)O)O,CC,0.9110608100891113
C(C(C(C(C(CO)O)O)O)O)O,C=C,0.0
C(C(C(C(C(CO)O)O)O)O)O,C#C,0.0
C(C(C(C(C(CO)O)O)O)O)O,CO,0.8553369641304016
C(C(C(C(C(CO)O)O)O)O)O,CCO,0.873944103717804
C(C(C(C(C(CO)O)O)O)O)O,c1ccccc1O,0.0
C(C(C(C(C(CO)O)O)O)O)O,COC,0.0
C(C(C(C(C(CO)O)O)O)O)O,C=O,0.0
C(C(C(C(C(CO)O)O)O)O)O,CC=O,0.0
C(C(C(C(C(CO)O)O)O)O)O,CC(=O)C,0.0
C(C(C(C(C(CO)O)O)O)O)O,C(=O)O,0.0
C(C(C(C(C(CO)O)O)O)O)O,CC(=O)O,0.0
C(C(C(C(C(CO)O)O)O)O)O,COC(=O)C,0.0
C(C(C(C(C(CO)O)O)O)O)O,CN,0.0
C(C(C(C(C(CO)O)O)O)O)O,CCN,0.0
C(C(C(C(C(CO)O)O)O)O)O,CC(=O)N,0.0
C(C(C(C(C(CO)O)O)O)O)O,CC#N,0.0
C(C(C(C(C(CO)O)O)O)O)O,CCl,0.0
C(C(C(C(C(CO)O)O)O)O)O,CCBr,0.0
C(C(C(C(C(CO)O)O)O)O)O,c1ccccc1S(=O)(=O)O,0.0
C(C(C(C(C(CO)O)O)O)O)O,c1ccccc1[N+](=O)[O-],0.0
C(C(C(C(C(CO)O)O)O)O)O,c1ccccc1,0.0
C(C(C(C(C(CO)O)O)O)O)O,Cc1ccccc1,0.0
C(C(C(C(C(CO)O)O)O)O)O,C=CC1=CC=CC=C1,0.0
C(C(C(C(C(CO)O)O)O)O)O,Nc1ccccc1,0.0
C(C(C(C(C(CO)O)O)O)O)O,c1ccc2ccccc2c1,0.0
C(C(C(C(C(CO)O)O)O)O)O,Oc1ccc2ccccc2c1,0.0
C(C(C(C(C(CO)O)O)O)O)O,Nc1ccc2cccc(c2)c1,0.0
C(C(C(C(C(CO)O)O)O)O)O,n1ccccc1,0.0
C(C(C(C(C(CO)O)O)O)O)O,o1cccc1,0.0
C(C(C(C(C(CO)O)O)O)O)O,s1cccc1,0.0
C(C(C(C(C(CO)O)O)O)O)O,n1cccc1,0.0
C(C(C(C(C(CO)O)O)O)O)O,C,0.9105817675590515
C(C(C(C(C(CO)O)O)O)O)O,CC,0.9110608100891113
C(C(C(C(C(CO)O)O)O)O)O,C=C,0.0
C(C(C(C(C(CO)O)O)O)O)O,C#C,0.0
C(C(C(C(C(CO)O)O)O)O)O,CO,0.8553369641304016
C(C(C(C(C(CO)O)O)O)O)O,CCO,0.873944103717804
C(C(C(C(C(CO)O)O)O)O)O,c1ccccc1O,0.0
C(C(C(C(C(CO)O)O)O)O)O,COC,0.0
C(C(C(C(C(CO)O)O)O)O)O,C=O,0.0
C(C(C(C(C(CO)O)O)O)O)O,CC=O,0.0
C(C(C(C(C(CO)O)O)O)O)O,CC(=O)C,0.0
C(C(C(C(C(CO)O)O)O)O)O,C(=O)O,0.0
C(C(C(C(C(CO)O)O)O)O)O,CC(=O)O,0.0
C(C(C(C(C(CO)O)O)O)O)O,COC(=O)C,0.0
C(C(C(C(C(CO)O)O)O)O)O,CN,0.0
C(C(C(C(C(CO)O)O)O)O)O,CCN,0.0
C(C(C(C(C(CO)O)O)O)O)O,CC(=O)N,0.0
C(C(C(C(C(CO)O)O)O)O)O,CC#N,0.0
C(C(C(C(C(CO)O)O)O)O)O,CCl,0.0
C(C(C(C(C(CO)O)O)O)O)O,CCBr,0.0
C(C(C(C(C(CO)O)O)O)O)O,c1ccccc1S(=O)(=O)O,0.0
C(C(C(C(C(CO)O)O)O)O)O,c1ccccc1[N+](=O)[O-],0.0
C(C(C(C(C(CO)O)O)O)O)O,c1ccccc1,0.0
C(C(C(C(C(CO)O)O)O)O)O,Cc1ccccc1,0.0
C(C(C(C(C(CO)O)O)O)O)O,C=CC1=CC=CC=C1,0.0
C(C(C(C(C(CO)O)O)O)O)O,Nc1ccccc1,0.0
C(C(C(C(C(CO)O)O)O)O)O,c1ccc2ccccc2c1,0.0
